vendor_name,amount,report_month,report_year,schedule,source_pdf
Bloom Surgical Centre Limited - Kisumu,33600.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
Bloom Surgical Centre Limited -Kisumu,50400.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Bloom Surgical Centre Limited -Kisumu,60960.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Bloom Surgical Centre Limited -Kisumu,24320.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Bloom Surgical Centre Limited -Kisumu,2555.21,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Bloom Surgical Centre Limited -Kisumu,89600.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Bloom Surgical Centre Limited -Kisumu,100800.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Blue Coral Nursing Home Limited,586880.0,August,2025,1,SHA_PAYMENTS_AUGUST_2025_1.pdf
Blue Light Nursing Home,283030.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Blue Light Nursing Home,94970.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Blue Light Nursing Home,486120.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Blue Light Nursing Home,1306840.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Blue Light Nursing Home,369660.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Blue Nile Medical Clinic,89600.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Blue Nile Medical Clinic,10000.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Blue Nile Medical Clinic,78400.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Blue Nile Medical Clinic,12400.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Blue Nile Medical Clinic,364544.35,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Blue Nile Medical Clinic,100800.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Blue Nile Medical Clinic,245168.68,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Blue Nile Mkoroshoni Medical Centre Ltd,246400.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
Blue Nile Mkoroshoni Medical Centre Ltd,76160.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Blue Nile Mkoroshoni Medical Centre Ltd,20000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
Blue Peak Medical Centre,47040.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
Blue Ridge Medical - Thika,1986350.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
Blue Ridge Medical - Thika,494050.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
Blue Ridge Medical - Thika,74550.0,August,2025,1,SHA_PAYMENTS_AUGUST_2025_1.pdf
Blue Ridge Medical - Thika,117150.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Blue Ridge Medical - Thika,362100.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
Blue Ridge Medical - Thika,457950.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
Blue Ridge Medical Ltd,53250.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Blue Ridge Medical Ltd,670950.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
Blue Ridge Medical Ltd,1373850.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
Blue Ridge Medical Ltd,95850.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Blue Ridge Medical Ltd,362100.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
Blue Ridge Medical Ltd,127800.0,August,2025,1,SHA_PAYMENTS_AUGUST_2025_1.pdf
Blue Ridge Medical Ltd,138450.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
Blue Ridge Medical Ltd,10650.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Blue Ridge Medical Ltd -Kisumu,18500.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Blue Ridge Medical Ltd -Kisumu,335000.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Blue Ridge Medical Ltd -Kisumu,1014500.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
Blue Ridge Medical Ltd -Kisumu,765000.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Blue Ridge Medical Ltd -Kisumu,85000.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Blue Ridge Medical Ltd -Kisumu,20000.0,August,2025,1,SHA_PAYMENTS_AUGUST_2025_1.pdf
Blue Ridge Medical Ltd -Kisumu,80000.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
Blue Ridge Medical-Thika,287550.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Blue Ridge Medical-Thika,149100.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Blue Ridge Medical-Thika,650.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Blue Ridge Medical-Thika,94050.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Blue Ridge Medical-Thika,49100.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Blue Turtle Medical Clinic,72720.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
Blue Turtle Medical Clinic,90000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
Blue Turtle Medical Clinic,85120.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Blue Valley Springs Hospital,126134.82,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Blue Valley Springs Hospital,7360.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Blue Valley Springs Hospital,188160.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Blue Valley Springs Hospital,60480.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Blue Valley Springs Hospital,59120.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Blue Valley Springs Hospital,288800.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Blue Valley Springs Hospital,73614.09,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Blue Valley Springs Hospital Limited,421520.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Blue Valley Springs Hospital Limited,3678540.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
Blue Whale Medical Limited,34560.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Blue Whale Medical Limited,134400.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Blue Whale Medical Limited,1828400.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Blue Whale Medical Limited,800.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Blue Whale Medical Ltd,9911760.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
Blue Whale Medical Ltd,608640.0,August,2025,1,SHA_PAYMENTS_AUGUST_2025_1.pdf
Blue Whale Medical Ltd,3693680.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Bluebest Medical Clinic,359805.68,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Bluelight Hospital And Diagnostic Centre Lim I T E D,1544618.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Bluelight Hospital And Diagnostic Centre Limited,10033720.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
Blueturtle,100640.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Blueturtle,118720.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Blueturtle,138064.67,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Blueturtle,18720.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Blueturtle,40320.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Blueturtle,3760.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Blueturtle,66714.02,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Bnm,2955240.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Bnm,477120.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Bnm,1000.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Bnm,802800.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Bnm,109280.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Bnm,768142.52,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Bnm,567320.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Bnm,960758.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Boa Dispensary,20000.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Boa Dispensary,1842.94,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Boa Dispensary,20000.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
Boa Dispensary,30000.0,August,2025,1,SHA_PAYMENTS_AUGUST_2025_1.pdf
Bodaki Medicare Limited,30000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
Bodaki Medicare Limited,6720.0,August,2025,2,SHA_PAYMENTS_AUGUST_2025_2.pdf
Bodaki Medicare Limited,10000.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
Bode City Nursing Home Limited,822080.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Bode City Nursing Home Limited,327040.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Bode City Nursing Home Limited,1675520.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
Bodi Health Centre,7313.58,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Bodi Health Centre,13345.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Bodi Health Centre,0.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Bodi Health Centre,40000.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
Bodi Health Centre,70000.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Bodi Health Centre,240000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
Bodi Health Centre,20000.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Boensummit Medical Center,20000.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Boensummit Medical Center,40000.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
Boensummit Medical Center,300000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
Boensummit Medical Clinic,44364.17,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Boensummit Medical Clinic,70000.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Boensummit Medical Clinic,91370.85,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Boensummit Medical Clinic,0.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Boensummit Medical Clinic,20000.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Boensummit Medical Clinic,10000.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Bogota Bag Imaging And Nursing Home,204960.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Bogota Bag Imaging And Nursing Home,249760.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Bogota Bag Imaging And Nursing Home,60480.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Bogota Bag Imaging And Nursing Home,181760.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Bogota-Bag Imaging And Nursing Home,13832880.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Bogota-Bag Imaging And Nursing Home,14561520.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
Bogso Nursing Home Rhamu Limited,1735.45,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Bogso Nursing Home Rhamu Limited,2835840.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
Bogso Nursing Home Rhamu Limited,589120.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Bogwendo Health Centre,11200.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
Bogwendo Health Centre(Manga,0.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Bogwendo Health Centre(Manga,51024.08,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Bogwendo Health Centre(Manga,75155.61,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Bojigaras Dispensary,280000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
Bojigaras Dispensary,80000.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
Bojigarse Dispensary,0.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Bojigarse Dispensary,10000.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Bojigarse Dispensary,10000.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Bojigarse Dispensary,40000.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Bojigarse Dispensary,18906.48,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Bojigarse Dispensary,22153.83,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Bojigarse Dispensary,160000.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
Bojigarse Dispensary,150000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
Bokimai Dispensary,30000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
Bokimai Dispensary,170000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
Bokole Cdf Dispensary,140000.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Bokole Cdf Dispensary,20000.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Bokole Cdf Dispensary,0.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Bokole Cdf Dispensary,0.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Bokole Cdf Health Center,40000.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
Bokole Cdf Health Center,390000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
Bokole Cdf Health Center,50000.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Bokoli Sub County Hospital,1155840.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
Bokoli Sub County Hospital,339280.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
Bokoli Sub County Hospital,100640.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Bokoli Sub County Hospital,230800.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
Bokoli Sub-County Hospital,64880.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Bokoli Sub-County Hospital,130480.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Bokoli Sub-County Hospital,677040.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Bokoli Sub-County Hospital,789245.83,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Bokoli Sub-County Hospital,344800.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Bokoli Sub-County Hospital,4240.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Bokoli Sub-County Hospital,697794.22,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Bolowle Dispensary,30000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
Bomani Hospital Limited,302400.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Bomani Hospital Limited,252000.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Bomani Hospital Limited,92160.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Bomani Hospital Limited,5600.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Bomani Hospital Limited,339360.0,August,2025,1,SHA_PAYMENTS_AUGUST_2025_1.pdf
Bomani Hospital Limited,1722.04,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Bomani Hospital Limited,1340640.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
Bomani Hospital Limited,1707.01,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Bomani Hospital Limited,839920.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Bomani Malde Dispensary,40000.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Bombi Dispensary,4832.51,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Bombi Dispensary,19113.55,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Bombolulu Diagnostic Medical Centre,59120.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Bombolulu Diagnostic Medical Centre,504000.0,August,2025,2,SHA_PAYMENTS_AUGUST_2025_2.pdf
Bombolulu Diagnostic Medical Centre,360000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
Bombolulu Diagnostic Medical Centre,221600.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
Bombolulu Diagnostic Medical Centre,405440.0,August,2025,1,SHA_PAYMENTS_AUGUST_2025_1.pdf
Bombululu Medical Clinic,17920.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Bombululu Medical Clinic,131065.59,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Bombululu Medical Clinic,30000.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Bombululu Medical Clinic,43600.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Bombululu Medical Clinic,5840.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Bomet Health Centre,427370.03,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Bomet Health Centre,10000.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Bomet Health Centre,10000.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Bomet Health Centre,1172847.22,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Bomet Health Centre,10000.0,August,2025,1,SHA_PAYMENTS_AUGUST_2025_1.pdf
Bomet'S Health Care,90409.18,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Bomet'S Health Care,0.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Bomet'S Health Care,62400.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Bomet'S Health Care,40000.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Bomet'S Health Care,31200.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Bomet'S Health Care,197040.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Bomet'S Health Care,56880.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
Bomet\\'S Health Care,10000.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Bomet\\'S Health Care,380000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
Bomu Medical Hospital (Changamwe,93600.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Bomu Medical Hospital (Changamwe,207360.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Bomu Medical Hospital (Changamwe,34080.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Bomu Medical Hospital (Changamwe,653840.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Bomu Medical Hospital (Changamwe,174000.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Bonde Dispensary,75398.2,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Bonde Dispensary,83277.09,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Bonde Dispensary,30000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
Bondeni Dispensary (Nakuru Central,392682.64,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Bondeni Dispensary (Nakuru Central,398296.96,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Bondeni Dispensary (Trans Nzoia West,0.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Bondeni Dispensary (Trans Nzoia West,0.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Bondeni Dispensary (Trans Nzoia West,34045.76,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Bondeni Dispensary (Trans Nzoia West,82040.33,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Bondeni Dispensary (Trans Nzoia West,50000.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Bondeni Dispensary (Trans Nzoia West,30000.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Bondeni Dispensary (Trans Nzoia West,20000.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Bondeni Health Centre,260000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
Bondeni Health Centre,10000.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
Bondeni Health Centre,50000.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Bondeni Sub County Hospital,130000.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Bondeni Sub County Hospital,31509.69,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Bondeni Sub County Hospital,20000.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Bondeni Sub County Hospital,10800.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Bondeni Sub County Hospital,100000.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Bondeni Sub County Hospital,102789.88,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Bondeni Sub County Hospital,10000.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Bondeni Sub-County Hospital,590000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
Bondeni Sub-County Hospital,90000.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Bondeni Sub-County Hospital,110000.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
Bondo Medical Centre,434560.0,August,2025,1,SHA_PAYMENTS_AUGUST_2025_1.pdf
Bondo Medical Centre,40000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
Bondo Medical Centre,701120.0,August,2025,2,SHA_PAYMENTS_AUGUST_2025_2.pdf
Bondo Medical Centre,62720.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
Bondo Medical Centre,22400.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Bondo Medical Clinic,17920.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Bondo Medical Clinic,9120.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Bondo Medical Clinic,89440.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Bondo Medical Clinic,33600.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Bondo Medical Clinic,286643.03,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Bondo Medical Clinic,119760.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Bondo Medical Clinic,263919.74,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Bondo Sub County Hospital,919528.62,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Bondo Sub County Hospital,628720.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Bondo Sub County Hospital,17960.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Bondo Sub County Hospital,808320.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Bondo Sub County Hospital,908696.12,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Bondo Sub County Hospital,448640.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Bondo Sub County Hospital,527000.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Bondo Sub-County Referral Hospital,3157640.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
Bondo Sub-County Referral Hospital,678720.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
Bondo Sub-County Referral Hospital,2686720.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
Bondo Sub-County Referral Hospital,71000.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
Bondo Sub-County Referral Hospital,1398080.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Bondo Sub-County Referral Hospital,131040.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
Bondo Sub-County Referral Hospital,312480.0,August,2025,2,SHA_PAYMENTS_AUGUST_2025_2.pdf
Bondo Sub-County Referral Hospital,7222560.0,August,2025,1,SHA_PAYMENTS_AUGUST_2025_1.pdf
Bongu Konyango Dispensary,53966.01,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Bongu Konyango Dispensary,107518.22,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Bonyunyu Prime Health Care Maternity And Nursing Ho M E,537600.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Bonyunyu Prime Health Care Maternity And Nursing Ho M E,2820160.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Bonyunyu Prime Health Care Maternity And Nursing Home,910720.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Bonyunyu Prime Health Care Maternity And Nursing Home,677760.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Bonyunyu Prime Health Care Maternity And Nursing Home,515200.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Bonyunyu Prime Health Care Maternity And Nursing Home,2555840.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
Bonyunyu Prime Health Care Maternity And Nursing Home,2166.63,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Boom Medical Services Limited,3351.48,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Bora Imani Dispensary,10000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
Borangi Health Centre,52954.92,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
